,loss,precision,recall,f1,accuracy,val_loss,val_precision,val_recall,val_f1,val_accuracy
0,0.7337658405303955,0.06398966908454895,0.5654656887054443,0.11400128155946732,0.544293999671936,0.6460809707641602,0.07222772389650345,0.5118591785430908,0.12547218799591064,0.6146278381347656
1,0.6626683473587036,0.08227337151765823,0.5818797945976257,0.1420830637216568,0.6483185291290283,0.6748784780502319,0.07525777816772461,0.6848226189613342,0.13464970886707306,0.5240329504013062
2,0.6350077390670776,0.11248987913131714,0.5931715369224548,0.187411367893219,0.7370479702949524,0.6595401763916016,0.08967610448598862,0.6611430644989014,0.1567653864622116,0.617085874080658
3,0.6098073720932007,0.14069032669067383,0.5901968479156494,0.2234732061624527,0.7976261377334595,0.5935831069946289,0.13063384592533112,0.47895172238349915,0.20360444486141205,0.8004143238067627
4,0.5833280682563782,0.18645738065242767,0.6113154888153076,0.2830345928668976,0.8434203863143921,0.5256922245025635,0.21194013953208923,0.21574468910694122,0.2111455798149109,0.9153282642364502
5,0.5576922297477722,0.22861948609352112,0.611209511756897,0.3287816643714905,0.8769012689590454,0.4811387360095978,0.2961539328098297,0.12889689207077026,0.17660699784755707,0.9371199011802673
6,0.5304383039474487,0.2772071659564972,0.6427459120750427,0.3819836974143982,0.8948360681533813,0.4658801257610321,0.20256072282791138,0.08153064548969269,0.11510788649320602,0.9327451586723328
7,0.5035431385040283,0.3256748616695404,0.6446382999420166,0.425324410200119,0.913970410823822,0.42725104093551636,0.4530659019947052,0.10728499293327332,0.16800664365291595,0.9457331299781799
8,0.47357499599456787,0.39015164971351624,0.6642723679542542,0.4878048300743103,0.9293793439865112,0.3999796211719513,0.5109124183654785,0.12283787876367569,0.19164814054965973,0.9472406506538391
9,0.4447615444660187,0.43886658549308777,0.6688807606697083,0.5259695649147034,0.9415762424468994,0.3699800372123718,0.5013598203659058,0.14702874422073364,0.2186937779188156,0.9474421143531799
10,0.4184381365776062,0.48745694756507874,0.6295943856239319,0.5428187847137451,0.9470422863960266,0.3286966383457184,0.4965343475341797,0.12927107512950897,0.20049366354942322,0.9470953345298767
11,0.3934811055660248,0.5245688557624817,0.5687286257743835,0.5397326946258545,0.9506335258483887,0.2703695595264435,0.5132995247840881,0.14163587987422943,0.21598170697689056,0.9476678967475891
12,0.367577463388443,0.544108510017395,0.52775639295578,0.5239489674568176,0.9522759318351746,0.24896998703479767,0.5257613062858582,0.1351517289876938,0.20845066010951996,0.947614848613739
13,0.3329733908176422,0.5856544971466064,0.5319544672966003,0.5483072400093079,0.9572442770004272,0.23015035688877106,0.5457074046134949,0.14245696365833282,0.21920756995677948,0.948340654373169
14,0.3054317831993103,0.6032696962356567,0.5477864146232605,0.5657997727394104,0.9582872986793518,0.22257409989833832,0.544928789138794,0.15405206382274628,0.23296017944812775,0.9483354687690735
15,0.2845216691493988,0.6157746315002441,0.5480409264564514,0.5691327452659607,0.9592961668968201,0.218570277094841,0.5448189377784729,0.14839951694011688,0.22689269483089447,0.9483673572540283
16,0.2637697458267212,0.6332816481590271,0.549744188785553,0.5791901350021362,0.9608209133148193,0.2205817848443985,0.5654386281967163,0.12785585224628448,0.20363859832286835,0.9485952258110046
17,0.24107342958450317,0.6591272354125977,0.5665385127067566,0.6002124547958374,0.9614288806915283,0.2024819254875183,0.5247419476509094,0.20654472708702087,0.2889362573623657,0.9485993981361389
18,0.22232569754123688,0.6599440574645996,0.6167594194412231,0.629030168056488,0.9648290872573853,0.20008568465709686,0.5889295935630798,0.1711169183254242,0.25515836477279663,0.9501082897186279
19,0.20278877019882202,0.6892434358596802,0.625047504901886,0.6449626088142395,0.965337872505188,0.19619885087013245,0.5305946469306946,0.23946133255958557,0.3209151327610016,0.9491736888885498
20,0.18803013861179352,0.6966241002082825,0.6558399796485901,0.667219340801239,0.9669832587242126,0.19683247804641724,0.5545021295547485,0.2202160507440567,0.3034740090370178,0.9500150084495544
21,0.18358446657657623,0.6927253007888794,0.6564704775810242,0.6649699807167053,0.9693604111671448,0.19058117270469666,0.6002485752105713,0.1950695663690567,0.2849626839160919,0.9508646130561829
22,0.1614392101764679,0.7288612127304077,0.7001467347145081,0.7090626358985901,0.9694485664367676,0.18609528243541718,0.578315794467926,0.2342180609703064,0.3232686221599579,0.9511160254478455
23,0.15444397926330566,0.7284008264541626,0.7180288434028625,0.7167589068412781,0.9737685918807983,0.18598046898841858,0.5871248841285706,0.22855496406555176,0.31966954469680786,0.9512401819229126
24,0.1437719166278839,0.7486044764518738,0.7206786870956421,0.7289221286773682,0.9718573093414307,0.1848457008600235,0.5128507614135742,0.30792495608329773,0.37618741393089294,0.949137270450592
25,0.1377527415752411,0.7529647946357727,0.7247199416160583,0.73183274269104,0.9728541970252991,0.18045228719711304,0.5604353547096252,0.26212266087532043,0.34886184334754944,0.9509648680686951
