,loss,precision,recall,f1,accuracy,val_loss,val_precision,val_recall,val_f1,val_accuracy
74,0.07832635939121246,0.6525172591209412,0.6438178420066833,0.6472759246826172,0.9625064730644226,0.14030075073242188,0.483877956867218,0.34301456809043884,0.3961334228515625,0.9544456005096436
75,0.07526732981204987,0.6549780368804932,0.6570433974266052,0.6553922295570374,0.9640654921531677,0.14036960899829865,0.4685921370983124,0.379876047372818,0.4143749475479126,0.9531312584877014
76,0.07759566605091095,0.6561708450317383,0.6527557373046875,0.6533477306365967,0.9630088210105896,0.14269410073757172,0.5062687397003174,0.29680943489074707,0.36850348114967346,0.9556894898414612
77,0.07743816822767258,0.6554284691810608,0.657579779624939,0.6557366251945496,0.9628996849060059,0.14086012542247772,0.47658461332321167,0.38369420170783997,0.4189261198043823,0.9540013670921326
78,0.07463523000478745,0.6638580560684204,0.6692142486572266,0.6653187870979309,0.9646770358085632,0.14366000890731812,0.5017708539962769,0.31761327385902405,0.3818771541118622,0.9557377099990845
79,0.07510755956172943,0.6577339172363281,0.6697933077812195,0.6631797552108765,0.964134931564331,0.14354470372200012,0.4916006922721863,0.33832409977912903,0.39522621035575867,0.9550684094429016
80,0.07405772805213928,0.6650815606117249,0.677976667881012,0.67093425989151,0.9646637439727783,0.14391006529331207,0.47501465678215027,0.3793819546699524,0.41703978180885315,0.9537374377250671
81,0.07309435307979584,0.6727267503738403,0.6946486234664917,0.6831923723220825,0.9652657508850098,0.14553512632846832,0.49833792448043823,0.3374020457267761,0.39644721150398254,0.9554166197776794
82,0.07267500460147858,0.6693496108055115,0.694566011428833,0.6807619333267212,0.9654096364974976,0.14392900466918945,0.47974348068237305,0.3785281181335449,0.41830235719680786,0.9541088342666626
83,0.07277347892522812,0.6734210848808289,0.701492965221405,0.6867707967758179,0.9653645157814026,0.14476408064365387,0.48372218012809753,0.3945898711681366,0.42945441603660583,0.9544074535369873
84,0.0717703327536583,0.6691932678222656,0.7072827219963074,0.6869550347328186,0.9659360647201538,0.14987212419509888,0.5000776052474976,0.31980305910110474,0.3849487006664276,0.9556291699409485
85,0.0717385932803154,0.6698213219642639,0.695053219795227,0.6809961199760437,0.966037392616272,0.14356356859207153,0.4581039249897003,0.4094283878803253,0.4286140203475952,0.9519126415252686
86,0.07119927555322647,0.6740057468414307,0.714914858341217,0.6930421590805054,0.9660099148750305,0.1466759294271469,0.49918708205223083,0.33599016070365906,0.39614784717559814,0.9554675817489624
87,0.06915941834449768,0.6722782850265503,0.7089356184005737,0.6886383891105652,0.9670209288597107,0.14492160081863403,0.49828723073005676,0.34792378544807434,0.4042588174343109,0.9554727673530579
88,0.07151604443788528,0.6756608486175537,0.7250215411186218,0.6981328129768372,0.9658601880073547,0.14699816703796387,0.49661168456077576,0.3428506553173065,0.40044620633125305,0.9553080201148987
89,0.068198062479496,0.6848945021629333,0.7272838354110718,0.7047684788703918,0.9675636887550354,0.14701439440250397,0.4863710403442383,0.4022583067417145,0.43511962890625,0.9546623229980469
90,0.06689814478158951,0.6844406723976135,0.7379523515701294,0.7098872065544128,0.9682081341743469,0.14611917734146118,0.49825236201286316,0.39079543948173523,0.4326913058757782,0.9554859399795532
91,0.06730250269174576,0.6890551447868347,0.7428544163703918,0.7143153548240662,0.9682074785232544,0.1491878777742386,0.5096206068992615,0.37324783205986023,0.42507684230804443,0.9561892151832581
92,0.0667387843132019,0.6863450407981873,0.7411063313484192,0.7119579911231995,0.9681843519210815,0.14854949712753296,0.48967066407203674,0.41359564661979675,0.44355088472366333,0.9549952149391174
93,0.06668825447559357,0.6860145330429077,0.7475401759147644,0.7147104144096375,0.9682061076164246,0.14977790415287018,0.49202412366867065,0.4013073146343231,0.4365825951099396,0.9552581310272217
94,0.06603224575519562,0.6876071691513062,0.746654748916626,0.7155880331993103,0.9684876203536987,0.1491522490978241,0.4930775463581085,0.3987570106983185,0.43586018681526184,0.9552286267280579
95,0.06444773077964783,0.6951736211776733,0.7597331404685974,0.7256910800933838,0.9693787693977356,0.14861001074314117,0.505903959274292,0.38657376170158386,0.4328773319721222,0.9560651183128357
96,0.0657045841217041,0.6957825422286987,0.7633066177368164,0.727359414100647,0.9687637090682983,0.1512051671743393,0.5061327219009399,0.4049367904663086,0.44443365931510925,0.9562374353408813
97,0.06334258615970612,0.6985435485839844,0.7641575336456299,0.7295758724212646,0.9698792099952698,0.1538265496492386,0.512195885181427,0.38465654850006104,0.43430569767951965,0.9564625024795532
98,0.06331141293048859,0.698711633682251,0.7705096006393433,0.7323762774467468,0.9699652791023254,0.15104292333126068,0.4930664300918579,0.4131131172180176,0.44511517882347107,0.9552147388458252
99,0.06363803148269653,0.6971613764762878,0.7711572647094727,0.7319408059120178,0.969693660736084,0.1511707901954651,0.492811381816864,0.4241669774055481,0.45170697569847107,0.9551013708114624
100,0.061905961483716965,0.7059268355369568,0.7771646976470947,0.7393708825111389,0.9706831574440002,0.15217317640781403,0.5012127757072449,0.4173612594604492,0.45020225644111633,0.9558483362197876
101,0.061602093279361725,0.7017289996147156,0.7821950912475586,0.7394421100616455,0.9707420468330383,0.15251383185386658,0.48832938075065613,0.42776915431022644,0.45230892300605774,0.9545336365699768
102,0.06184616684913635,0.7046756148338318,0.7776318788528442,0.7390114665031433,0.9707434177398682,0.15246187150478363,0.4984433352947235,0.43296000361442566,0.45880022644996643,0.9554363489151001
103,0.0632103905081749,0.6985673904418945,0.7767325639724731,0.7352784276008606,0.9696841239929199,0.1526096910238266,0.48757293820381165,0.44959786534309387,0.4634357690811157,0.9546241760253906
104,0.0565834566950798,0.7078004479408264,0.7898194789886475,0.7463194131851196,0.9732085466384888,0.15256324410438538,0.47930046916007996,0.45164090394973755,0.46116578578948975,0.9539000988006592
105,0.06351672112941742,0.7054364681243896,0.7841084003448486,0.7423548102378845,0.9697034358978271,0.15603429079055786,0.4961032569408417,0.4389226734638214,0.4608558714389801,0.9554925560951233
106,0.059209056198596954,0.7151893377304077,0.8000707030296326,0.7548686265945435,0.9719908833503723,0.15686336159706116,0.5133921504020691,0.4046955406665802,0.4479410946369171,0.9566802978515625
107,0.05699719861149788,0.716579794883728,0.8004043698310852,0.7559078931808472,0.9730640649795532,0.15812961757183075,0.5051460266113281,0.433017760515213,0.4619746506214142,0.9562402367591858
